date,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,BlkCnt,BlkSizeMeanByte,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktFFUSD,CapRealUSD,DiffLast,DiffMean,FeeByteMeanNtv,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContPctDay,IssContUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,RevAllTimeUSD,RevNtv,RevUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyExpFut10yr,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
11/29/2018,63926,4961,476837,1468729,592,174870,988994,82,37216,2483151,2190050,2183357,2154074,1074696,44561,1517880,200683,2109415,539736,6352,78612,193,294326,1491,3,703184,13004,26,1611240605,1373,10483.68026,170303138.9,0.6829248,0.6829248,259283870,259283870,379666793.3,2267542.032,1986404.034,0.003503178,1.887589456,0.00417871,1,0.002213781,50425.06472,111.6300617,135.5764458,13730000,4.278895,0.011723,30395.21625,13730000,30395.21625,0.726724154,42.44635398,13.97196828,42.44635398,13.97196828,5.22E-07,0.002213781,6.440143035,-42.63542553,81380193.56,13780425.06,30506.84631,0.014953643,1.16455E+11,55594072009,7007299039,76928621833,86967057057,27156325709,91597524273,96215867370,1.16455E+11,11201585996,50472852333,1.16455E+11,65.682119,98969183022,1.16847E+11,1.1712E+11,85115841092,1.15503E+11,1.17094E+11,68137871535,1.10237E+11,1.17123E+11,1.17123E+11,1.17123E+11,1.17123E+11,1.17121E+11,1.17103E+11,1.11011E+11,1.15773E+11,1.16912E+11,1.00431E+11,1.17022E+11,1.16411E+11,1.13288E+11,76140317166,91555775958,22848083559,1.04829E+11,55606242010,70039396376,1.16167E+11,1.08332E+11,1.17123E+11,1.67758E+11,1.17123E+11,26714,0.30918981,71986,2759309450,6108507.461,2258758.095,5000.396267,554,1.2264348,174.6304293,0.066593888,0.048011616
11/30/2018,58529,4977,480645,1475781,591,176064,994379,83,37407,2490521,2197436,2190767,2161500,1080632,44809,1525002,202039,2116816,543586,6373,78088,193,294944,1464,3,704188,12843,26,1611240606,1381,9822.023896,166277947.5,0.66753982,0.66753982,253219723.9,253219723.9,379332763.3,2438077.315,1996101.868,0.003577975,1.868500205,0.004039231,1,0.00216175,48532.42434,104.9149824,137.0321584,13810000,4.30335,0.01179,29853.77152,13810000,29853.77152,0.725202796,61.42942765,14.06419191,61.42942765,14.06419191,5.44E-07,0.00216175,4.704679458,-42.55882824,81410152.25,13858532.42,29958.6865,0.01510038,1.16465E+11,55641865597,6293525504,76918202869,87002040061,26934892765,91627346184,96218744547,1.16465E+11,10831391243,50087328380,1.16465E+11,65.66548,98868761135,1.1686E+11,1.17134E+11,84947670696,1.15501E+11,1.17107E+11,67992342569,1.10199E+11,1.17136E+11,1.17136E+11,1.17136E+11,1.17136E+11,1.17135E+11,1.17116E+11,1.10978E+11,1.15774E+11,1.16925E+11,1.00335E+11,1.17034E+11,1.16411E+11,1.13225E+11,75942601979,91287113774,22848083559,1.04657E+11,55268800766,69795672646,1.16165E+11,1.08273E+11,1.17136E+11,1.67772E+11,1.17136E+11,25974,0.300625,67380,1906845630,4122124.095,4684562.527,10126.85441,704.5202154,1.522996781,177.2274729,0.066597105,0.048005914
12/1/2018,55420,4994,483312,1485153,591,177075,999503,81,37597,2499834,2206746,2200076,2170774,1086758,45012,1534405,203264,2126087,546641,6400,79532,195,299236,1493,3,711543,13135,26,1611240606,1384,9514.838873,170419263.9,0.68470206,0.68470206,259667883.5,259667883.5,379242152.6,2048712.539,2076732.936,0.003891448,1.935148911,0.004289329,1,0.002216537,51244.6783,113.5857093,142.8771766,13840000,4.31211,0.011814,30676.86771,13840000,30676.86771,0.724074218,82.883261,14.64371636,82.883261,14.64371636,5.34E-07,0.002216537,4.823529481,-41.21026594,81440942.7,13891244.68,30790.45342,0.015202327,1.16476E+11,55630084823,5037580130,76885379374,87009095224,26330662084,91637027876,96225033560,1.16476E+11,10197112271,47188259917,1.16476E+11,65.629704,98774315180,1.16872E+11,1.17148E+11,84825494183,1.15505E+11,1.17121E+11,67679835946,1.10172E+11,1.1715E+11,1.1715E+11,1.1715E+11,1.1715E+11,1.17149E+11,1.1713E+11,1.10953E+11,1.15779E+11,1.16938E+11,1.00251E+11,1.17049E+11,1.16433E+11,1.13262E+11,75933941585,91292805491,22848083559,1.04705E+11,55151650105,69694585949,1.1617E+11,1.08229E+11,1.1715E+11,1.67786E+11,1.1715E+11,26481,0.30649306,63761,1413437095,3132935.172,1738214.133,3852.81539,300,0.664961005,178.0506731,0.066577072,0.048528445
12/2/2018,79474,5012,484954,1492156,592,177437,1002097,83,37703,2507622,2214529,2207855,2178546,1088980,45145,1541428,203783,2133879,548476,6424,79177,192,298929,1484,3,711860,13062,25,1611240606,1370,12233.54891,167991170.2,0.67619688,0.67619688,256056526.5,256056526.5,378671559.6,1495030.615,2100115.507,0.003113262,1.929379704,0.004216571,1,0.002185454,52178.14472,114.0329561,143.0243121,13700000,4.267945,0.011693,29940.72532,13700000,29940.72532,0.723224021,77.0738684,14.52921742,77.0738684,14.52921742,5.33E-07,0.002185454,3.481477938,-42.12949252,81470997.46,13752178.14,30054.75828,0.015273796,1.16486E+11,55635163624,4685619280,76867844933,87019134876,26042792792,91591295177,96229275753,1.16486E+11,10298331989,45970251145,1.16486E+11,65.607064,98730025555,1.16885E+11,1.17162E+11,84735801629,1.15511E+11,1.17134E+11,67803759962,1.10166E+11,1.17164E+11,1.17164E+11,1.17164E+11,1.17164E+11,1.17162E+11,1.17143E+11,1.1095E+11,1.15787E+11,1.16951E+11,1.00213E+11,1.17061E+11,1.16438E+11,1.13239E+11,75688385189,91164275120,23067020041,1.04631E+11,54592765667,69583122104,1.1618E+11,1.08219E+11,1.17164E+11,1.67799E+11,1.17164E+11,27044,0.31300926,79936,1520151747,3322222.328,600445.1304,1312.245454,101.039,0.220816127,178.3505049,0.066542028,0.048396947
12/3/2018,82450,4976,481366,1479912,619,174026,1000082,83,37016,2496371,2203274,2196601,2167279,1087092,44324,1529272,200140,2122580,544761,6370,76476,193,292258,1472,3,704763,12621,25,1611240606,1386,14449.04473,163389490.9,0.65880633,0.65880633,249171244.1,249171244.1,378216229.3,2343009.829,2014912.69,0.003140988,2.150442858,0.004572781,1,0.002126437,62902.60404,133.7584025,138.8243284,13860000,4.31722,0.011828,29472.41195,13860000,29472.41195,0.727727771,38.71474564,14.321968,38.71474564,14.321968,5.53E-07,0.002126437,-3.457573143,-43.37743854,81500603.63,13922902.6,29606.17035,0.015179391,1.16497E+11,55605822765,5802165981,76837224842,87029722580,25111541134,91601507109,96214649463,1.16497E+11,10134477258,45834771054,1.16497E+11,65.573173,99091669414,1.16899E+11,1.17176E+11,85273565111,1.15532E+11,1.17149E+11,67765656392,1.10299E+11,1.17178E+11,1.17178E+11,1.17178E+11,1.17178E+11,1.17176E+11,1.17158E+11,1.11069E+11,1.15805E+11,1.16965E+11,1.00556E+11,1.17074E+11,1.16439E+11,1.13251E+11,75687960967,91501292544,23067020041,1.04759E+11,54546221163,69545281516,1.16212E+11,1.08455E+11,1.17178E+11,1.67813E+11,1.17178E+11,29251,0.33855324,71577,3026697805,6436081.137,3093332.454,6577.775497,475,1.010057408,180.1349064,0.066495761,0.048364015
12/4/2018,83479,4982,486382,1484858,610,176087,1006169,81,37310,2501456,2208355,2201679,2172365,1093470,44687,1534218,202359,2127651,549473,6385,77922,188,298476,1493,3,712765,12853,25,1611240607,1371,13395.69876,166528383.7,0.6732061,0.6732061,253977094.7,253977094.7,377264992.1,1514242.972,2155379.103,0.003284905,2.071094957,0.00448847,1,0.002167196,60328.92501,130.7446285,146.8950771,13710000,4.270135,0.011699,29712.26251,13710000,29712.26251,0.725302023,30.0410581,15.02888887,30.0410581,15.02888887,5.57E-07,0.002167196,-11.77390336,-41.6258938,81530446.64,13770328.93,29843.00714,0.015397385,1.16508E+11,55582330136,7658113424,76840467436,86924081856,25081703847,91611218480,96220849300,1.16508E+11,10809712008,45707081162,1.16508E+11,65.568269,98914913735,1.16913E+11,1.17189E+11,84999265163,1.15523E+11,1.17163E+11,67660933262,1.1023E+11,1.17192E+11,1.17192E+11,1.17192E+11,1.17192E+11,1.1719E+11,1.17172E+11,1.11007E+11,1.15799E+11,1.16978E+11,1.00389E+11,1.17089E+11,1.16459E+11,1.13247E+11,75359666437,91414448869,23067020041,1.04709E+11,54894911305,69642615952,1.162E+11,1.08339E+11,1.17192E+11,1.67827E+11,1.17192E+11,29129,0.3371412,86996,3901045870,8454332.529,2555945.103,5539.235001,1600,3.467514224,181.9091766,0.066514354,0.048843953
12/5/2018,77079,4942,481241,1484928,602,175065,1002546,80,37116,2502237,2209136,2202455,2173129,1090615,44498,1534358,201383,2128331,544388,6336,77355,187,292147,1461,3,706319,12671,25,1611240607,1383,14569.06074,164560315.5,0.66657119,0.66657119,251235048,251235048,376906552.3,2954011.377,2070155.7,0.003123001,2.095068317,0.004490874,1,0.002143545,62925.37691,134.8834045,142.3217613,13830000,4.307,0.0118,29645.23337,13830000,29645.23337,0.727557356,35.8084871,15.37392862,35.8084871,15.37392862,5.78E-07,0.002143545,-13.18615875,-40.64543885,81560226.75,13892925.38,29780.11678,0.015129415,1.16526E+11,55575873841,7318963943,76770155097,86940312079,25033069589,91621611072,96236128313,1.16526E+11,10761611725,40723481551,1.16526E+11,65.500541,99042118091,1.16926E+11,1.17203E+11,85273633213,1.15565E+11,1.17176E+11,68175697233,1.10289E+11,1.17205E+11,1.17205E+11,1.17205E+11,1.17205E+11,1.17204E+11,1.17185E+11,1.11067E+11,1.15841E+11,1.16991E+11,1.00507E+11,1.17101E+11,1.16467E+11,1.13289E+11,75851774805,91514625637,23067020041,1.04753E+11,55716508187,70251517268,1.16243E+11,1.08438E+11,1.17205E+11,1.67841E+11,1.17205E+11,30035,0.34762731,82069,3273117217,7016075.47,3772264.087,8086.019466,999,2.14140189,184.460976,0.066502606,0.048824714
12/6/2018,67966,4943,482103,1491957,621,174283,1006321,79,36929,2509314,2216212,2209535,2180194,1095106,44291,1541433,200523,2135419,545561,6342,75752,186,289532,1444,3,703789,12379,25,1611240607,1379,11731.55547,159747244.1,0.65425396,0.65425396,243955445.1,243955445.1,372875765.2,2309135.463,2007532.764,0.003514646,2.021520183,0.004207169,1,0.002081191,56859.2982,118.3350464,137.6172981,13790000,4.29386,0.011764,28699.62066,13790000,28699.62066,0.728670621,25.90937471,15.34075434,25.90937471,15.34075434,5.93E-07,0.002081191,-20.80923197,-43.66083456,81589044.71,13846859.3,28817.95571,0.015184998,1.16536E+11,55570750509,9664481639,76757617175,86952931442,26597110010,91627787517,96229052885,1.16536E+11,12754305239,40628494017,1.16536E+11,65.482139,99128157937,1.16938E+11,1.17217E+11,85414162170,1.15571E+11,1.1719E+11,67470540564,1.10318E+11,1.17219E+11,1.17219E+11,1.17219E+11,1.17219E+11,1.17217E+11,1.17199E+11,1.11093E+11,1.15846E+11,1.17004E+11,1.00598E+11,1.17112E+11,1.16465E+11,1.13246E+11,75356835245,91471949430,23067020041,1.04699E+11,55289143912,69642626119,1.16259E+11,1.08516E+11,1.17219E+11,1.67855E+11,1.17219E+11,28127,0.32554398,75017,4524198941,9415721.06,2342560.334,4875.314936,601.3000601,1.251420133,185.8379141,0.066523583,0.048276444
12/7/2018,74342,4922,485011,1494539,568,175276,1010397,82,37116,2512619,2219518,2212840,2183475,1098481,44529,1544044,201680,2138664,548119,6328,76583,183,292973,1409,3,708434,12507,26,1611240607,1382,12229.88495,161140790.5,0.66185314,0.66185314,246246251,246246251,372055725.9,2182654.713,1983241.117,0.003497618,1.938346326,0.004071469,1,0.002100486,59115.68626,124.1716744,136.2478568,13820000,4.30262,0.011788,29028.71722,13820000,29028.71722,0.726648576,22.35630142,15.76885139,22.35630142,15.76885139,6.23E-07,0.002100486,-21.79134497,-41.9348778,81618197.6,13879115.69,29152.88889,0.01530298,1.16546E+11,55599673578,8987371519,76715953637,86958152729,26664952933,91637692956,96231580733,1.16546E+11,13351717487,40562262115,1.16546E+11,65.438881,99031081754,1.16952E+11,1.17231E+11,85187182137,1.15573E+11,1.17204E+11,68860529122,1.10288E+11,1.17233E+11,1.17233E+11,1.17233E+11,1.17233E+11,1.17231E+11,1.17213E+11,1.11069E+11,1.1585E+11,1.17017E+11,1.00509E+11,1.17127E+11,1.16482E+11,1.13255E+11,76230367140,91355040631,23067020041,1.04678E+11,56542946034,70716112146,1.16259E+11,1.08458E+11,1.17233E+11,1.67868E+11,1.17233E+11,30498,0.35298611,76652,5243845279,11014623.86,4101402.587,8614.938921,529.1969341,1.111570778,188.3809787,0.065612249,0.048550773
12/8/2018,68235,4874,481009,1488988,572,173589,1007389,81,36691,2508083,2214982,2208300,2178932,1095462,44019,1538548,199989,2134058,544420,6261,75488,180,288097,1399,3,704318,12308,26,1611240608,1376,12731.71221,160186391.5,0.66364455,0.66358151,244950376.4,244927109.5,369098754,2209604.642,1991223.74,0.00325149,1.909948778,0.00399024,1,0.002089187,56962.31236,119.0049223,136.2023542,13760000,4.28364,0.011736,28747.21308,13760000,28747.21308,0.729904936,42.60509508,16.10172887,42.60104818,16.10019943,6.13E-07,0.002089187,-24.69919373,-37.73991576,81647063.82,13816962.31,28866.218,0.015137782,1.16562E+11,55610182424,8146682925,76674032428,86958663391,26643548162,91648001158,96232012964,1.16561E+11,15005863508,40489348648,1.16562E+11,65.395446,99254566560,1.16965E+11,1.17244E+11,85578978396,1.15603E+11,1.17218E+11,69207641517,1.10373E+11,1.17247E+11,1.17247E+11,1.17247E+11,1.17247E+11,1.17245E+11,1.17227E+11,1.11144E+11,1.15879E+11,1.17031E+11,1.00712E+11,1.1714E+11,1.16492E+11,1.13293E+11,76493225643,91652513889,23289557385,1.04804E+11,56993365013,71162870128,1.16293E+11,1.08613E+11,1.17247E+11,1.67882E+11,1.17236E+11,29824,0.34518519,68528,2751941885,5749321.201,1528325.058,3192.956839,305,0.637202034,189.0984559,0.065566035,0.047381655
12/9/2018,76621,4891,483413,1501666,576,174628,1012035,82,36934,2521143,2228045,2221363,2191991,1100638,44318,1551232,201157,2147101,547066,6279,75663,180,288880,1395,3,706382,12273,26,1611240608,1375,11934.168,158971420.6,0.6597128,0.65952282,243203103.7,243133066.6,368649970.8,2125995.763,1929993.754,0.003353116,1.792685645,0.003718104,1,0.002074041,55022.90051,114.1197648,131.9182011,13750000,4.27999,0.011726,28518.06704,13750000,28518.06704,0.728965041,75.16804712,16.67765055,75.1464004,16.67284776,5.86E-07,0.002074041,-20.89181697,-33.52120594,81675696,13805022.9,28632.1868,0.015218157,1.16573E+11,55696314186,7801680724,76648148344,86968840626,26188879590,91646443323,96224920624,1.16558E+11,15021726544,40557700680,1.16573E+11,65.365704,99162154438,1.16978E+11,1.17258E+11,85478802046,1.15608E+11,1.17231E+11,69074397201,1.10344E+11,1.1726E+11,1.1726E+11,1.1726E+11,1.1726E+11,1.17259E+11,1.1724E+11,1.11122E+11,1.15886E+11,1.17043E+11,1.00621E+11,1.17153E+11,1.16499E+11,1.13269E+11,76304035070,91506529047,23289557385,1.04693E+11,56721195574,70929961779,1.16302E+11,1.08566E+11,1.1726E+11,1.67896E+11,1.17227E+11,30693,0.35524306,85213,1559977945,3235458.589,1483308.536,3076.443075,110,0.228144536,190.0354904,0.065490275,0.046156012
12/10/2018,89259,4888,486011,1497415,571,175659,1016599,82,36966,2518585,2225488,2218803,2189396,1105461,44398,1547180,202424,2144507,549979,6277,75473,177,289411,1381,3,707659,12170,26,1611240608,1390,13886.52374,156579442.1,0.65071336,0.65035064,239636237.9,239502660.6,368266971.2,2245315.041,1977973.252,0.003205089,1.548572649,0.003164323,1,0.002043381,61865.47732,126.414723,136.6725613,13900000,4.326345,0.011853,28402.99188,13900000,28402.99188,0.728143048,57.93952376,17.69005188,57.90722729,17.68019115,5.99E-07,0.002043381,-21.00249002,-37.7760439,81704225.41,13961865.48,28529.4066,0.015308148,1.16598E+11,55709257699,6792093504,76627640314,86993160172,25075885259,91668048214,96246120568,1.16562E+11,14876279508,40248096123,1.16598E+11,65.340469,99113202291,1.16991E+11,1.17272E+11,85392535872,1.15613E+11,1.17245E+11,69065136847,1.10308E+11,1.17274E+11,1.17274E+11,1.17274E+11,1.17274E+11,1.17273E+11,1.17254E+11,1.11091E+11,1.15894E+11,1.17057E+11,1.00573E+11,1.17166E+11,1.16504E+11,1.13232E+11,76178346802,91396791194,23289557385,1.04599E+11,56458300965,70933904315,1.16301E+11,1.08521E+11,1.17274E+11,1.6791E+11,1.17209E+11,39950,0.46238426,88125,2024082837,4135971.826,1219949.823,2492.821937,158,0.322854152,190.8041264,0.064934979,0.044501086
12/11/2018,73799,4903,487952,1504616,566,176547,1020380,77,37134,2525947,2232850,2226165,2196734,1109841,44602,1554440,203505,2151807,552172,6296,75308,167,289718,1373,3,708426,12138,27,1611240608,1373,12658.71085,155047754.9,0.64703238,0.64630491,237303798.5,237036993.4,366757221.5,1956267.738,1857591.599,0.003511934,1.666635165,0.003372028,1,0.002023255,61038.84627,123.4971571,126.7847137,13730000,4.27269,0.011706,27779.29254,13730000,27779.29254,0.726828444,43.30373961,17.89018126,43.25505239,17.87006698,6.03E-07,0.002023255,-24.70571391,-35.36608485,81732128.2,13791038.85,27902.7897,0.015378584,1.16618E+11,55705401447,6597455628,76632825380,87012384563,25660470562,91681129264,96260474207,1.16529E+11,15788786082,40123218775,1.16618E+11,65.337241,99033411679,1.17004E+11,1.17286E+11,85248345925,1.1562E+11,1.17259E+11,69148156969,1.10289E+11,1.17288E+11,1.17288E+11,1.17288E+11,1.17288E+11,1.17286E+11,1.17268E+11,1.11076E+11,1.15902E+11,1.1707E+11,1.00498E+11,1.17178E+11,1.1651E+11,1.13201E+11,75878230316,91255949966,23289557385,1.04509E+11,57612817432,71471670343,1.16308E+11,1.08484E+11,1.17288E+11,1.67924E+11,1.17156E+11,36624,0.42388889,83803,2708498774,5479983.961,1272345.627,2574.27978,210.2,0.425288222,191.5511575,0.064665005,0.044095357
12/12/2018,66090,4925,489422,1509612,570,177264,1023072,77,37335,2531270,2238172,2231485,2202085,1112260,44844,1559506,204362,2157120,553251,6329,75943,174,291566,1386,3,710921,12253,27,1611240609,1377,12548.3435,156054939.9,0.65161364,0.65059536,238930605.8,238557226.6,366675265.9,2100958.956,1928804.241,0.003325969,1.845702961,0.003759487,1,0.002036886,57469.65309,117.05914,132.0286587,13770000,4.284735,0.011739,28047.92219,13770000,28047.92219,0.725594969,66.6156949,18.60779807,66.51159389,18.57871948,5.95E-07,0.002036886,-37.85893549,-33.08398255,81760293.18,13827469.65,28164.98133,0.015430994,1.16629E+11,55503766378,4838494164,76614463890,87022421887,25660940374,91690204609,96267949756,1.16494E+11,15705949497,40045806047,1.16629E+11,65.313918,98949425223,1.17017E+11,1.173E+11,85113665372,1.15629E+11,1.17272E+11,68587081434,1.10276E+11,1.17302E+11,1.17302E+11,1.17302E+11,1.17302E+11,1.173E+11,1.17282E+11,1.11067E+11,1.15913E+11,1.17083E+11,1.00425E+11,1.17192E+11,1.16526E+11,1.13215E+11,75870025489,91166943269,23289557385,1.04484E+11,57042969616,70954896280,1.16316E+11,1.08442E+11,1.17302E+11,1.67937E+11,1.17119E+11,31137,0.36038194,76179,1760874758,3586701.395,2446584.81,4983.414699,248.5500349,0.506268122,192.9896893,0.064587009,0.044185744
12/13/2018,67652,4943,491122,1510929,572,177779,1026793,80,37461,2533152,2240055,2233360,2203939,1116408,44995,1560863,205017,2158948,555239,6353,76043,173,292278,1392,3,713089,12290,27,1611240609,1372,12057.81997,155514001.6,0.65003361,0.64878403,238297129.2,237839045.1,366592014,2492332.219,1982666.159,0.00335389,1.783780946,0.003623302,1,0.002031248,55484.50633,112.7028017,135.2227687,13720000,4.268675,0.011695,27868.72484,13720000,27868.72484,0.724463904,68.17921177,18.8938049,68.0481493,18.8574849,6.23E-07,0.002031248,-41.81450083,-29.51341314,81788274.61,13775484.51,27981.42764,0.01549609,1.16639E+11,55509104022,3406646179,76560808345,87032271420,25447144732,91698830105,96273803522,1.16445E+11,13282087417,39894928585,1.16639E+11,65.260543,98893134795,1.1703E+11,1.17313E+11,84990928862,1.15636E+11,1.17286E+11,68740175805,1.10269E+11,1.17316E+11,1.17316E+11,1.17316E+11,1.17316E+11,1.17314E+11,1.17295E+11,1.11063E+11,1.15921E+11,1.17096E+11,1.00375E+11,1.17205E+11,1.16536E+11,1.13209E+11,75682607969,91076955554,23289557385,1.04451E+11,56741937351,70802780092,1.16323E+11,1.08416E+11,1.17316E+11,1.67951E+11,1.1709E+11,31105,0.36001157,71571,1720694807,3495158.172,1839004.537,3735.474595,298,0.605311954,193.8681646,0.064535258,0.043521958
12/14/2018,65340,4975,490632,1512342,574,177559,1026020,80,37515,2535235,2242139,2235444,2206023,1114648,45097,1562950,204541,2161030,554884,6387,75898,174,291496,1398,3,712679,12338,27,1611240609,1367,13975.42721,155217653.1,0.65014674,0.64871544,238128380,237604136.5,366268664.6,1223294.723,1946453.827,0.003063283,1.889764299,0.003835415,1,0.002029573,58522.22082,118.7751341,132.2692038,13670000,4.252615,0.011651,27744.26637,13670000,27744.26637,0.723675046,69.21202799,19.21605066,69.05965659,19.17374621,6.34E-07,0.002029573,-45.2587177,-22.8213841,81816137.65,13728522.22,27863.0415,0.015466789,1.1665E+11,55531116396,3082543340,76477975312,87052218254,25375938394,91716561614,96280396505,1.16364E+11,11038474505,39768518163,1.1665E+11,65.182341,98897251572,1.17044E+11,1.17327E+11,84908276199,1.15652E+11,1.173E+11,68563577654,1.10296E+11,1.17329E+11,1.17329E+11,1.17329E+11,1.17329E+11,1.17328E+11,1.17309E+11,1.11095E+11,1.15935E+11,1.1711E+11,1.00382E+11,1.17219E+11,1.16548E+11,1.13229E+11,75545682790,91032921811,23289557385,1.0447E+11,56501913392,70621734218,1.16341E+11,1.08435E+11,1.17329E+11,1.67965E+11,1.17071E+11,30968,0.35842593,69746,1695215255,3440563.539,1925059.819,3907.04992,391,0.793563142,194.8316706,0.064533701,0.040850918
12/15/2018,63755,4979,490519,1521062,576,176642,1028662,80,37395,2544387,2251286,2244588,2215167,1118092,44934,1571717,203616,2170126,555093,6377,75585,178,290548,1401,3,713600,12332,27,1611240609,1392,11378.22701,155116312,0.65039452,0.64869674,238077371.8,237455895.8,366050702.2,2204947.469,1850697.503,0.003634069,1.814055637,0.003680533,1,0.002028898,57558.1713,116.7796471,128.0621513,13920000,4.329995,0.011863,28242.25737,13920000,28242.25737,0.724214895,60.94164882,19.32840527,60.78256705,19.2779505,6.37E-07,0.002028898,-45.19428044,-26.77407408,81844496.69,13977558.17,28359.03702,0.015484854,1.16661E+11,55545789089,3442858506,76453487242,87070242608,24871888432,91735351530,96284790515,1.16265E+11,10826088318,39346713994,1.16661E+11,65.15374,98970633122,1.17056E+11,1.17341E+11,84981697314,1.15663E+11,1.17313E+11,68499977966,1.10336E+11,1.17343E+11,1.17343E+11,1.17343E+11,1.17343E+11,1.17341E+11,1.17323E+11,1.1113E+11,1.15946E+11,1.17123E+11,1.00441E+11,1.17232E+11,1.16559E+11,1.13254E+11,75718133187,91101332585,23289557385,1.04532E+11,56351836134,70560460820,1.16363E+11,1.08514E+11,1.17343E+11,1.67979E+11,1.17037E+11,31729,0.3672338,73265,1925500999,3906644.739,1559481.594,3164.028776,300,0.60866934,195.5636427,0.064445302,0.039245541
